,homexGDiff,awayxGdiff,homeShotDiff,awayShotDiff,homeFenDiff,awayFenDiff,homeGoalDiff,awayGoalDiff,result
258,-1.8668000000000546,4.490699999999961,-47,46,-67,67,1,-3,0
259,1.5025000000000475,7.370899999999892,14,125,13,119,2,-3,1
260,13.678500000000028,-1.3523000000000351,146,-7,288,20,5,12,0
261,15.927000000000085,-2.2802000000000717,139,-29,206,-18,4,17,0
262,-5.545700000000032,-11.242599999999939,-62,-53,-143,-109,-22,-6,1
263,8.890199999999972,18.46169999999998,59,182,70,237,4,21,0
264,4.296100000000024,-15.012499999999982,28,-69,49,-171,29,-7,1
265,1.059999999999988,-15.179399999999987,-15,-112,26,-165,10,-26,1
266,-5.939199999999957,-3.0275000000000603,-46,-21,-32,-28,-10,14,1
267,2.9226999999999848,7.3163999999999305,19,-4,27,35,-4,-1,0
268,0.14049999999998164,-3.3616999999999564,-25,-53,-53,-31,-13,-6,0
269,7.105199999999961,-15.67660000000005,33,-144,42,-226,19,-14,1
270,-0.44849999999995305,13.532299999999942,26,100,36,178,7,5,1
271,-4.678799999999995,-5.915599999999934,0,-52,-57,-77,-8,-6,0
272,-7.092099999999952,4.813899999999947,-30,53,-71,74,-11,-1,1
273,3.96569999999997,19.08399999999999,-17,187,16,245,1,22,0
274,16.95240000000007,7.026799999999909,156,144,221,134,2,-6,0
275,8.267899999999962,1.5008999999999943,54,0,62,25,3,-1,1
276,5.369499999999981,-13.541799999999917,34,-131,63,-206,32,-10,1
277,-1.3758999999999588,-4.012600000000035,-26,-41,4,-25,-6,13,0
278,-6.308100000000046,-6.537099999999917,-77,-59,-155,-87,-20,-3,0
279,-10.480199999999925,-16.08589999999994,-38,-75,-97,-185,-8,-10,0
280,1.7032000000000025,7.6277999999999295,-15,3,30,44,11,1,0
281,-1.845300000000016,-15.822600000000001,-52,-112,-88,-169,-13,-27,1
282,2.6112999999999857,16.338800000000028,12,180,18,333,-6,4,1
283,-3.305600000000055,-2.7522000000000304,-46,-18,-33,-22,19,13,1
284,-6.214499999999987,1.8466000000000236,-49,-5,-38,-2,-9,5,0
285,0.34600000000001785,6.065099999999937,27,69,47,92,8,-4,1
286,-2.1900000000000404,7.949299999999958,-54,43,-74,56,-1,22,1
287,-4.057300000000012,12.737799999999979,7,99,-47,167,-11,4,0
288,-6.308100000000046,17.33610000000008,-77,156,-155,218,-20,2,1
289,-16.44279999999994,7.869699999999945,-151,0,-246,42,-15,4,0
290,3.0233000000000203,8.270500000000006,1,54,10,103,6,37,0
291,-16.150099999999945,6.6430999999999045,-78,144,-183,137,-10,-6,0
292,20.321899999999992,-1.9536000000000442,193,-66,255,-82,26,0,1
293,1.4612999999999872,16.43660000000004,-12,181,32,338,8,3,1
294,7.750999999999962,-3.779100000000021,41,-21,51,-31,6,10,0
295,-2.2443000000000026,-15.423600000000015,-54,-110,-94,-163,-9,-31,1
296,-7.391199999999984,-16.520700000000048,-55,-154,-50,-240,-10,-17,0
297,-2.2787000000000646,-2.4919000000000437,-43,-48,-24,-18,22,17,0
298,-5.166100000000007,2.7277999999999665,-12,-23,-69,6,-12,-3,1
299,-8.343299999999942,7.712899999999962,-46,55,-89,64,-8,21,0
300,-10.415999999999919,2.017799999999994,-35,13,-99,36,-8,-4,0
301,5.624199999999945,13.846599999999974,70,118,93,189,-5,5,0
302,16.851000000000013,-18.41700000000003,186,-172,359,-264,2,-17,0
303,19.656600000000083,7.723300000000002,185,46,251,88,0,39,1
304,7.902399999999943,7.626999999999917,-9,146,32,147,6,-3,0
305,-8.34180000000002,-11.43709999999993,-110,-37,-192,-107,-23,-13,0
306,3.0389000000000053,-2.514000000000003,15,-57,44,-94,1,-7,1
307,20.165999999999983,8.514999999999922,188,50,261,60,29,5,0
308,2.513499999999972,1.046900000000015,11,-17,13,11,-5,9,1
309,-4.543099999999981,-1.7977000000000558,-30,-61,-40,-88,11,-3,1
310,-6.823899999999952,-5.494900000000001,-55,-37,-83,-26,2,-10,1
311,-2.8965999999999497,-17.133999999999943,-19,-80,-3,-193,-10,-13,1
312,-3.8372000000001094,-16.47549999999994,-54,-142,-42,-236,22,-17,1
313,-15.153900000000014,13.886399999999973,-107,103,-163,178,-33,7,1
314,8.965899999999955,2.478699999999961,63,-12,74,12,22,-7,1
315,0.7869000000000099,-4.917000000000002,26,-23,46,-75,9,-8,1
316,-0.9333999999999989,-9.596299999999935,-37,-54,0,-99,17,-9,0
317,8.2059,18.45270000000002,57,199,93,381,36,-2,1
318,-1.8095999999998966,6.697799999999916,-11,141,9,143,-9,-3,1
319,-33.4169999999998,8.454700000000429,-285,126,-368,242,-12,50,0
320,-17.100099999999905,-12.272099999999938,-148,-41,-246,-112,-19,-11,0
321,3.569599999999973,7.0082999999999345,16,34,22,39,0,6,0
322,-17.370600000000046,3.5688999999999282,-129,-5,-187,25,-32,-10,0
323,-18.220999999999982,8.831599999999945,-88,-4,-205,36,-14,6,0
324,-7.710599999999943,-20.018700000000038,-55,-185,-85,-286,5,-13,0
